token_count,char_count,avg_word_length,modal_intensifying,modal_mitigating,modal_discourse,modal_particles_total,epistemic_verbs,epistemic_adverbs,hedging_total,positive_evaluation,negative_evaluation,negation_count,compound_count,compound_ratio,connective_causal,connective_contrast,connective_temporal,connective_additive,connectives_total,medical_diagnosis,medical_treatment,medical_symptoms,medical_professionals,temporal_expressions,intensifiers,has_question,doc_id,sent_id,topic,topic_prob,rating
7,40,4.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,7132,3,-1,0.0121334301395894,1.0
5,41,7.4,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1610,2,3,0.298919199109451,3.0
15,96,5.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1231,0,-1,0.0556192114065115,6.0
7,36,4.285714285714286,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4932,3,-1,0.0082058735545751,3.0
13,81,5.3076923076923075,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4874,0,-1,0.041079257317294,1.0
16,91,4.75,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1000,6,-1,0.0515905951906816,6.0
13,88,5.846153846153846,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7140,2,6,0.0427529673414501,6.0
27,201,6.481481481481482,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,3631,6,4,0.176973645331051,5.0
43,277,5.465116279069767,1,0,0,1,0,0,0,2,0,0,0,0.0,0,1,0,4,5,0,0,0,0,0,3,0,207,10,-1,0.0504136036287396,5.0
12,78,5.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,4568,3,-1,0.0090518112667392,6.0
40,235,4.9,0,0,0,0,0,0,0,2,1,1,0,0.0,0,0,0,2,2,0,0,0,1,0,0,0,7643,2,-1,0.2154622643385491,5.0
13,93,6.230769230769231,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,3631,1,-1,0.0106196314433606,5.0
7,54,6.857142857142857,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,7530,0,3,0.3185838301599716,2.0
15,133,7.933333333333334,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,5964,0,-1,0.015341310054059,2.0
7,43,5.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,5852,10,9,0.0902789157538952,1.0
19,101,4.368421052631579,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,7764,1,-1,0.052652156892371,1.0
8,53,5.75,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2864,4,-1,0.010327492957333,5.0
7,49,6.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3514,1,-1,0.0364251760320367,6.0
9,94,9.555555555555555,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,7995,10,3,0.2051150841935447,1.0
5,35,6.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,4078,3,6,0.2099308436929637,6.0
39,241,5.205128205128205,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,0,0,1,0,0,0,4711,10,-1,0.2547570047434035,6.0
8,55,6.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,2704,0,3,0.6498982165710394,2.0
18,125,6.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1846,0,-1,0.1050618213552214,6.0
11,65,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,-1,0.072151719035752,5.0
9,46,4.222222222222222,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4462,3,-1,0.0076311354867808,2.0
17,150,7.882352941176471,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,7548,6,4,0.1520228364605044,5.0
19,128,5.7894736842105265,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,5518,1,-1,0.0362159693139602,4.0
27,170,5.333333333333333,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1868,3,-1,0.0844377076690532,6.0
9,71,7.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2239,0,-1,0.03081777923883,5.0
9,79,7.888888888888889,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,7383,3,-1,0.0578669097280071,1.0
24,147,5.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2808,4,0,0.2095038636720999,6.0
17,111,5.588235294117647,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2622,3,-1,0.0676780735436499,1.0
17,100,4.9411764705882355,0,1,0,1,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,6913,4,0,0.1044732681266109,6.0
14,101,6.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,5669,2,-1,0.0432627410862368,1.0
11,76,6.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,6469,21,-1,0.0229277540348548,4.0
9,48,4.444444444444445,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3132,8,9,0.0439509857146629,5.0
14,78,4.642857142857143,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7236,4,-1,0.0289977270802448,6.0
9,59,5.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,316,1,3,1.0,1.0
8,73,8.25,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,406,1,3,0.2263378237109551,1.0
13,84,5.538461538461538,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,5140,15,-1,0.0428290801017013,5.0
7,46,5.714285714285714,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,6723,3,5,0.0190962888435614,1.0
5,21,3.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7015,0,8,0.7628545690401163,2.0
9,77,7.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1259,4,-1,0.0297255252537786,2.0
10,73,6.4,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,4025,2,-1,0.0562853262506143,4.0
8,44,4.625,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,4261,2,-1,0.0480391041081199,1.0
6,27,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7214,7,24,0.3730855093724844,1.0
13,96,6.461538461538462,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,6271,1,-1,0.0066136457935883,1.0
14,111,7.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,4079,5,-1,0.0142944840979519,1.0
8,47,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1442,1,-1,0.007610223427304,1.0
23,139,5.086956521739131,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,5963,5,-1,0.0803045015410181,4.0
11,85,6.818181818181818,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1837,2,-1,0.0509377129834415,1.0
6,30,4.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,4757,2,8,0.0627383625073475,1.0
7,45,5.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,-1,0.0814606637623018,4.0
10,79,7.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3026,5,6,0.13008125625682,2.0
27,165,5.148148148148148,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3320,2,-1,0.154771964244199,5.0
26,181,6.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,2,3,0,1,0,0,0,0,0,3219,0,-1,0.0577513046209634,3.0
34,217,5.411764705882353,0,0,3,3,1,0,1,1,1,1,0,0.0,0,0,1,2,3,0,0,0,0,0,1,0,7079,3,0,0.2645879339422893,6.0
16,116,6.3125,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3480,7,-1,0.0840788716382344,5.0
5,26,4.4,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,-1,0.2105992750001819,1.0
9,47,4.333333333333333,1,0,1,2,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1028,3,-1,0.0388389457596741,2.0
22,147,5.7272727272727275,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,2,2,0,0,0,0,0,1,0,1892,3,-1,0.0281247132081509,4.0
12,72,5.083333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2776,11,-1,0.1182124269498788,2.0
19,118,5.2631578947368425,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,1,0,0,0,0,0,2659,1,2,0.1525542582011456,1.0
5,48,8.8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2967,1,-1,0.0744695907182921,6.0
11,84,6.7272727272727275,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,751,3,17,0.1594649566028621,3.0
5,35,6.2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,4516,2,3,0.7496921933146042,2.0
16,102,5.4375,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1676,0,-1,0.0126939206866078,1.0
25,155,5.24,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,4429,2,4,0.3272749543188644,6.0
12,76,5.416666666666667,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,0,2,0,0,0,0,0,0,0,2688,2,-1,0.0120721902178085,2.0
7,49,6.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2150,2,-1,0.0584891316422273,4.0
14,82,4.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1426,0,-1,0.1298543232050897,1.0
10,68,5.9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,6315,3,-1,0.1787424844445228,4.0
7,42,5.142857142857143,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,7281,1,11,0.3434175102820543,2.0
8,45,4.75,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6274,0,10,0.0386515195147839,6.0
10,60,5.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,6366,14,-1,0.0428121714520405,3.0
24,160,5.708333333333333,1,0,1,2,0,0,0,0,0,0,0,0.0,2,0,0,0,2,0,0,1,0,0,0,0,4466,2,0,0.1841996693627184,4.0
10,69,6.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1747,1,-1,0.1017373297633278,5.0
7,54,6.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4393,0,-1,0.0227323773264463,5.0
24,172,6.208333333333333,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,0,0,6579,0,-1,0.0561553894105931,1.0
12,89,6.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1802,0,-1,0.0367399363340738,2.0
15,109,6.333333333333333,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2614,0,6,0.4370684665641742,3.0
8,62,6.875,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,-1,0.0308601896058727,2.0
10,68,5.9,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5067,4,-1,0.07717542312904,5.0
17,105,5.235294117647059,1,0,0,1,0,1,1,1,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,5362,3,-1,0.0417638223504129,6.0
15,92,5.2,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0,1,0,5892,0,5,0.173808925816851,1.0
7,34,4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6343,6,-1,0.0510561766124591,1.0
15,105,6.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,1,0,0,3814,1,-1,0.0594454665575553,1.0
17,103,5.117647058823529,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5194,11,-1,0.0348393706228147,6.0
7,55,7.0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5805,0,9,1.0,1.0
24,194,7.125,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5757,0,-1,0.0959741644133161,6.0
17,102,5.0588235294117645,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5781,2,-1,0.0095476128836998,6.0
8,56,6.125,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6352,2,19,0.0797760145073812,1.0
7,48,6.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4354,7,-1,0.0308430023919202,6.0
14,107,6.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,3180,1,-1,0.0454360832099029,2.0
13,76,4.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3699,0,-1,0.0493438739719571,5.0
7,39,4.714285714285714,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,5783,7,-1,0.0117131981804566,2.0
6,34,4.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7040,4,24,0.3069478056011316,2.0
35,211,5.057142857142857,0,0,1,1,0,0,0,1,1,1,0,0.0,1,0,0,3,4,0,0,0,1,0,0,0,3477,3,0,0.1401033685616677,5.0
12,63,4.333333333333333,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,7557,0,-1,0.0489335101502385,5.0
18,96,4.388888888888889,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,2,3,0,0,0,0,0,0,0,417,13,-1,0.0254642994749335,5.0
9,69,6.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,4894,2,2,0.4334003026568425,5.0
7,41,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2,-1,0.0649147994061021,1.0
18,100,4.611111111111111,1,1,0,2,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5541,0,-1,0.0675456682617357,1.0
11,63,4.818181818181818,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6501,0,19,0.1259974760999187,6.0
14,99,6.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5865,1,-1,0.010886775571971,4.0
12,77,5.5,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,3858,10,-1,0.0293058108599295,6.0
20,134,5.75,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2234,4,-1,0.0581386824359346,1.0
13,101,6.846153846153846,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,533,1,-1,0.0479640191898113,4.0
5,28,4.8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3325,4,-1,0.0105479248189215,1.0
30,171,4.733333333333333,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,3,3,0,0,0,0,0,0,0,3135,2,-1,0.0404668252551427,2.0
9,53,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1070,7,-1,0.0397255077379887,5.0
5,37,6.6,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,6821,1,3,1.0,1.0
22,150,5.863636363636363,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1108,1,-1,0.0296647898485567,5.0
8,49,5.25,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,5163,3,10,0.117294252323197,2.0
15,90,5.066666666666666,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,0,0,4733,0,-1,0.0081477720400127,6.0
11,62,4.7272727272727275,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,5261,3,-1,0.0385195099556192,1.0
12,67,4.666666666666667,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,1,0,1,0,0,0,2322,0,-1,0.011866593540208,2.0
10,76,6.7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,2635,4,-1,0.0961116917212961,4.0
20,171,7.6,0,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,2,2,0,0,1,0,0,2,0,7699,1,6,0.0720693930622132,3.0
21,121,4.809523809523809,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,5830,7,0,0.1942224010436907,6.0
9,66,6.444444444444445,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5691,1,-1,0.0273998870393597,1.0
9,62,6.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,1405,5,-1,0.0319356721451829,6.0
12,85,6.166666666666667,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1266,3,-1,0.1246021478237036,6.0
16,118,6.4375,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1915,2,23,0.106357009549678,6.0
20,148,6.45,1,0,0,1,0,0,0,1,0,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1446,10,-1,0.0514839248158726,5.0
16,107,5.75,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,3,3,1,0,0,0,0,1,0,1272,3,2,0.1345883058373052,1.0
12,87,6.333333333333333,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3348,6,-1,0.0164580198380074,3.0
17,95,4.647058823529412,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,2,0,1,0,0,3862,1,-1,0.1525796341055391,4.0
5,34,6.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2190,0,-1,0.0097228597008133,6.0
24,161,5.75,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,5784,2,-1,0.0424978322772093,2.0
13,64,4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4950,0,-1,0.0290287087326942,5.0
20,149,6.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2246,17,-1,0.0679414813038856,6.0
8,66,7.375,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,-1,0.053242155876151,5.0
25,156,5.28,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,2,1,0,0,0,7638,2,0,0.2440417991440941,5.0
26,165,5.384615384615385,0,0,0,0,0,0,0,0,0,1,0,0.0,2,0,0,1,3,1,0,0,0,0,0,0,5863,0,-1,0.0760296395302924,5.0
18,119,5.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4831,6,-1,0.0455872574367423,5.0
21,143,5.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,6456,6,-1,0.0211980884684537,4.0
8,64,7.125,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1758,4,-1,0.0090431580770113,5.0
12,68,4.75,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4538,2,-1,0.0564030098403891,1.0
19,119,5.315789473684211,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,6773,2,-1,0.1145181093684186,2.0
28,185,5.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,4075,6,4,0.0596294503063814,5.0
14,82,4.928571428571429,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4639,1,-1,0.1042069288960372,2.0
8,64,7.125,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,4919,1,-1,0.1057527620601991,2.0
6,34,4.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3734,0,8,0.1190900277112556,5.0
13,107,7.3076923076923075,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,2,2,0,0,0,1,0,2,0,3544,1,3,0.0819154886072469,3.0
22,128,4.863636363636363,1,0,0,1,0,0,0,0,0,2,0,0.0,0,1,0,1,2,0,0,0,1,0,0,0,91,6,0,0.3341609790354401,6.0
6,38,5.5,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,5260,12,-1,0.0112900036328769,1.0
19,128,5.7894736842105265,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3444,4,16,0.2365676922184653,5.0
7,32,3.7142857142857144,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6569,1,9,0.4912327179024642,1.0
7,46,5.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2692,4,-1,0.060799447879862,2.0
41,242,4.926829268292683,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,3,3,0,1,0,1,0,0,0,4968,2,-1,0.0315985535260238,5.0
8,53,5.75,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,4048,2,-1,0.07533192197057,2.0
14,92,5.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1276,14,-1,0.1059738594661726,4.0
20,142,6.15,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,2,0,0,0,0,1,0,0,2740,2,-1,0.0274348310197933,5.0
7,42,5.142857142857143,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,3914,0,-1,0.1243981491934892,1.0
25,157,5.32,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,6707,1,-1,0.0702968001152895,5.0
44,238,4.431818181818182,0,0,1,1,1,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1703,7,0,0.2618203572987475,3.0
10,56,4.7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,5033,0,-1,0.011202375710916,5.0
24,144,5.041666666666667,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,3046,4,-1,0.0508091399702838,3.0
22,156,6.136363636363637,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,-1,0.0283165425759705,5.0
15,126,7.466666666666667,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6489,3,14,0.032228413701123,1.0
13,78,5.076923076923077,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5125,3,-1,0.2227551118868322,3.0
20,137,5.9,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,230,1,0,0.2359147796595857,6.0
5,23,3.8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6559,3,-1,0.0218902949876805,2.0
21,165,6.904761904761905,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5502,9,16,0.1636231217514277,4.0
19,126,5.684210526315789,1,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,4192,1,-1,0.0334509512590568,6.0
42,244,4.833333333333333,1,0,2,3,0,0,0,0,0,0,0,0.0,1,1,0,1,3,1,0,0,1,0,1,1,4013,4,-1,0.0565580741816844,5.0
13,85,5.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5106,3,-1,0.154089279329414,6.0
8,41,4.25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7337,0,1,0.9571922285981164,1.0
5,26,4.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6490,2,24,0.4443101203768199,1.0
